,aggregate_1,aggregate_2,aggregate_3,aggregate_4,aggregate_5,aggregate_6,aggregate_7,aggregate_8,aggregate_9,aggregate_10,aggregate_11,aggregate_12,hvac_1,hvac_2,hvac_3,hvac_4,hvac_5,hvac_6,hvac_7,hvac_8,hvac_9,hvac_10,hvac_11,hvac_12,fridge_1,fridge_2,fridge_3,fridge_4,fridge_5,fridge_6,fridge_7,fridge_8,fridge_9,fridge_10,fridge_11,fridge_12,dw_1,dw_2,dw_3,dw_4,dw_5,dw_6,dw_7,dw_8,dw_9,dw_10,dw_11,dw_12,dr_1,dr_2,dr_3,dr_4,dr_5,dr_6,dr_7,dr_8,dr_9,dr_10,dr_11,dr_12,wm_1,wm_2,wm_3,wm_4,wm_5,wm_6,wm_7,wm_8,wm_9,wm_10,wm_11,wm_12,area,num_rooms,num_occupants
3456,0.10336744426,0.0874785089947,0.0979394536947,0.124974710849,0.159356513622,0.238219237454,0.284907618759,0.351076801539,0.252696609888,0.167634475832,0.0949789618238,0.105875934282,0.0,0.0,4.40221691132,84.5003662109,154.120559692,401.533569336,524.935791016,675.970336914,414.363525391,205.583602905,0.0256666652858,0.0,71.0972366333,61.0589637756,71.1050720215,75.9672012329,83.7277679443,85.2966995239,83.7218856812,86.0055847168,83.7280731201,85.2602462769,71.1777191162,73.6864013672,4.64938306808,3.74753332138,4.26018333435,4.4919834137,0.658950030804,2.95363330841,0.0,3.08301663399,1.63141667843,4.58368349075,2.20168328285,0.0,4.52064990997,10.7777833939,11.5658330917,27.5845336914,14.0933332443,6.19086647034,11.5135993958,15.9432001114,23.1505508423,14.7017831802,11.5845499039,27.833650589,1.71378338337,2.01838326454,2.09325003624,2.04603338242,1.6779333353,1.33401656151,1.3940333128,1.79168331623,2.52814984322,1.146666646,1.31421673298,2.3044500351,0.477674328277,0.615384615385,0.166666666667
3482,0.117376164118,0.0914291384705,0.106181727939,0.116124442776,0.136211875664,0.208522972914,0.234366692736,0.22735365541,0.212466845176,0.15203218726,0.101415176286,0.107382180405,1.11158335209,0.922816634178,1.10391664505,40.7813682556,99.0496292114,242.336273193,287.57043457,312.215270996,215.273010254,137.942733765,4.86231708527,0.682866632938,37.4661331177,34.8796844482,38.9256668091,41.9146003723,46.0291824341,46.1877861023,48.8201828003,49.9701156616,47.5921020508,46.6203308105,39.940700531,39.2651481628,,0.00371666671708,0.0116666667163,0.0124333333224,0.00986666698009,0.00835000071675,0.00968333333731,0.00784999970347,0.0121833337471,0.00835000071675,0.00841666664928,0.00776666682214,15.4686326981,12.5792169571,17.997051239,15.2058162689,10.9555330276,20.4593334198,15.3281335831,18.0232410431,14.8956832886,14.4727830887,18.5860671997,9.55968379974,1.27466666698,0.877399981022,1.4347332716,1.40241658688,0.979950010777,1.85393333435,1.62831664085,1.99368333817,1.0638999939,1.13126659393,1.75849997997,0.673883378506,0.51101426477,0.538461538462,0.0
3652,0.426184653943,0.284029400371,0.328370550421,0.364659332289,0.468701667062,0.477526094963,0.563835780822,0.696795700357,0.594994566183,0.513689827224,0.335488795468,0.30467012017,0.0355166681111,24.8200511932,42.6173019409,275.115966797,498.933898926,702.05480957,875.617675781,1162.59692383,811.778320312,559.521728516,39.7925682068,19.9964160919,142.513824463,117.879699707,139.40536499,136.551864624,149.513183594,139.296401978,143.567779541,150.6381073,144.501266479,149.470230103,142.043731689,135.525436401,40.3250160217,30.4470996857,36.0974502563,29.6612167358,32.8358840942,12.3326330185,13.1691999435,25.165933609,32.1111984253,33.0873527527,42.0108680725,35.9467506409,,,,,,,,,,,,,,,,,,,,,,,,,0.749950476303,0.538461538462,0.5
3723,0.161396936267,0.114406299928,0.135199491372,0.157811333511,0.203719316017,0.212267438781,0.329757726932,0.428165258327,0.363126514496,0.295280079614,0.140334663229,0.126796086374,0.000950000016019,1.89533340931,17.7909011841,108.332649231,201.116821289,274.028167725,500.441802979,670.775756836,465.11340332,284.495666504,3.64718341827,4.08878326416,44.6776847839,35.0009841919,48.2148170471,44.6068840027,51.1762161255,51.1373176575,53.389251709,55.5125656128,52.4971694946,53.1311988831,41.1224479675,38.0417861938,10.9279336929,6.08768320084,6.95144987106,2.38870000839,3.35800004005,4.41638326645,4.10563325882,4.53371667862,6.14855003357,3.94853329659,4.52970027924,4.01440000534,62.6968307495,34.2563667297,34.0201339722,30.779466629,28.6204166412,28.8054161072,25.7983493805,29.9528999329,32.3140335083,25.2064342499,35.2633171082,36.9960174561,4.10960006714,2.15973329544,2.47605013847,2.40424990654,2.26145005226,2.02378320694,2.19738340378,2.45768332481,2.18676662445,1.80830001831,2.17431664467,2.15100002289,0.430720584382,0.0769230769231,0.166666666667
3736,0.254369893613,0.207716861956,0.211433713767,0.244651172652,0.233870133506,0.337969269111,0.399738508821,0.422757987446,0.326778554428,0.25833598513,0.211262122589,0.263871469349,4.1454834938,1.61528337002,0.0,61.0861663818,105.073471069,398.090393066,551.895202637,623.906799316,344.417541504,140.131988525,0.0,0.0,,,,,,,,,,,,,4.40716648102,5.15788316727,5.31494998932,5.35170030594,5.5421500206,4.33208370209,3.1806333065,5.01270008087,3.75060009956,5.37733364105,6.32425022125,6.11905002594,32.8046684265,19.4455337524,22.7221832275,20.7960987091,12.9310998917,4.21373319626,4.52054977417,1.37944996357,13.8179340363,0.312483340502,8.13956642151,22.2624492645,2.92324995995,2.58873343468,2.56869983673,4.09355020523,2.92888331413,2.66535019875,1.97710001469,2.90128350258,3.14368343353,2.19013333321,2.24310016632,2.01325011253,0.499900952605,0.307692307692,0.166666666667
3778,0.151200729891,0.125747090599,0.13522507552,0.16398406234,0.24256095327,0.260274089472,0.283190189121,0.265277353926,0.247083440567,0.197708577453,0.156971463913,0.208924071636,0.0554333329201,0.0399833321571,0.305383324623,49.4721832275,117.183982849,255.379745483,327.796081543,350.081329346,234.046966553,130.302734375,2.7743332386,9.59534931183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.08608341217,3.33511662483,4.06588315964,4.03458309174,3.67849993706,4.43945026398,3.91085004807,3.72900009155,4.72616672516,3.58256673813,4.70241641998,4.78763341904,0.350426903995,0.230769230769,0.333333333333
3829,0.277790379522,0.240459066494,0.236636952099,0.212980594612,0.236541528166,0.208582736313,0.306866845682,0.319953676713,0.272589848306,0.216710869414,0.23374822934,0.251242135547,175.619247437,154.039031982,60.997631073,86.7008666992,164.222595215,241.939208984,435.36505127,504.591644287,325.487060547,173.000473022,82.6155700684,95.7233200073,,,,,,,,,,,,,,,,,,,,,,,,,26.1321983337,18.4245662689,20.1793994904,23.6342315674,25.1368503571,17.2106838226,24.5049343109,17.4632167816,23.1064338684,20.6046180725,22.9689006805,26.7385845184,,,,,,,,,,,,,0.638817354659,0.153846153846,0.166666666667
3893,0.338723772875,0.279276472871,0.229245364482,0.212370269133,0.277343543879,0.323587357185,0.449098979709,0.446266033684,0.315719472836,0.266822534037,0.259491788778,0.326651383475,3.62881660461,3.24196648598,4.39481687546,38.345035553,139.82119751,315.743286133,486.466003418,453.190460205,238.384460449,84.9464569092,22.5475502014,32.3952674866,0.00161666667555,0.000266666669631,0.00254999985918,0.00241666682996,0.00279999990016,0.006950000301,0.0179999992251,0.0109666669741,0.00696666678414,0.0129166673869,0.00373333343305,0.00445000035688,0.190666675568,0.158983334899,0.105083338916,0.133750006557,0.149899989367,0.0634166672826,0.12418333441,0.0710000023246,0.0761333331466,0.146466657519,0.132316663861,0.156166672707,71.722984314,58.2556495667,76.4335861206,45.5921821594,49.4911842346,42.5118026733,47.4863166809,42.0910148621,40.7635498047,54.6860809326,79.7356185913,73.8506164551,3.8397333622,2.63530015945,3.66013336182,2.2525832653,2.37050008774,2.39180016518,2.92903351784,2.22766685486,2.40391683578,2.766299963,4.32229995728,3.21713328362,0.749950476303,0.538461538462,0.166666666667
3967,0.214338657497,0.181747818213,0.184734634874,0.210038545638,0.252999797583,0.434793545915,0.589229482984,0.574879500952,0.352147129628,0.191882469021,0.175304947118,0.262900990756,0.226300001144,1.77209997177,2.34033322334,87.9073181152,204.994628906,620.661315918,927.274658203,1008.65551758,486.434570312,136.924240112,0.1426499933,0.405900001526,34.5497932434,31.5839996338,36.694316864,41.8962516785,46.9982147217,54.8090171814,49.5619659424,49.6447143555,44.625,44.2298164368,37.4354896545,40.4623146057,0.0521555542946,0.0,0.0561166666448,0.0434999987483,0.0333833321929,0.0415166653693,0.0311166662723,0.0430999994278,0.0354833342135,0.0282499995083,0.0438333302736,0.071050003171,0.158999994397,,,,,,,,,,,,5.25358343124,6.04799985886,5.76525020599,5.18011665344,4.32026672363,7.31494998932,3.61730003357,3.81436681747,4.16729974747,2.44580006599,3.31493330002,5.97563314438,0.694383915481,0.615384615385,0.166666666667
4000,0.00960081142466,0.129518731622,0.107263558836,0.0821649247396,0.0934363785306,0.0977412268405,0.106181929101,0.112556139951,0.100584395552,0.0958856812086,0.0389634990939,0.0,0.0186000000685,0.283883333206,0.305099993944,7.53000020981,35.7207641602,69.6139984131,92.8070983887,114.731956482,75.592956543,42.2337150574,2.12424993515,0.000500000023749,1.49540007114,26.3399486542,31.1265506744,34.5191001892,36.8986663818,36.2099494934,37.5090141296,37.5636978149,35.2502670288,33.5102844238,22.1104488373,0.290649980307,0.0,0.548500001431,0.549066662788,1.3490666151,1.0434166193,0.54736661911,0.553716659546,1.10204994678,0.547200024128,0.561966657639,0.492416650057,0.0,0.0,8.60759925842,12.6293001175,6.06786680222,9.68661594391,10.7423667908,9.15071678162,9.22283267975,10.1703329086,13.2817335129,13.2883996964,0.0,0.0,0.371016651392,0.617650032043,0.366883337498,0.610900044441,0.604383289814,0.490416646004,0.488950014114,0.616016685963,0.98609995842,0.989283323288,0.0,0.205398180251,0.0769230769231,0.0
4298,0.18673813515,0.154631931676,0.159801867982,0.170617159528,0.154785034238,0.212861177539,0.212583208243,0.267979178908,0.200512647589,0.15725883296,0.150762571644,0.1830413081,0.232916668057,0.00124999997206,0.0,12.0359334946,62.2058334351,267.072418213,317.952178955,438.236633301,211.586120605,77.4289855957,5.00000023749e-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.264576567526,0.307692307692,0.166666666667
4342,0.12257727139,0.105569326833,0.114802552474,0.144561387537,0.204748387611,0.266001427367,0.384518263444,0.421439462036,0.271638370378,0.192745252798,0.117244403015,0.115450083778,0.0170666668564,0.0102666663006,5.53351640701,119.755729675,252.707473755,477.364471436,787.365844727,920.37121582,486.06338501,238.820602417,0.0189166665077,0.0177333336323,38.0829353333,36.9992141724,41.4504165649,46.421295166,52.6221008301,49.7655143738,55.759147644,52.8700332642,52.115486145,53.7454490662,41.7488021851,40.2075157166,0.138216674328,0.116866670549,0.161449998617,0.404570817947,0.745599985123,1.22061669827,1.94043338299,2.18638324738,1.24944996834,0.689266681671,0.150566667318,0.160983338952,,,,,,,,,,,,,7.35693311691,6.73839998245,7.88501644135,7.18084573746,7.63065004349,6.69758367538,6.57814979553,7.37431669235,7.25311660767,8.23073387146,7.69023323059,8.01418304443,0.365429875417,0.461538461538,0.333333333333
4505,0.210334253764,0.18746932241,0.187156259491,0.22209052624,0.267022361044,0.350491017822,0.403097987213,0.448871995834,0.36556734094,0.23328815358,0.26390643496,0.221696139014,17.3792324066,19.5555515289,19.5841827393,142.239151001,240.170547485,439.308441162,553.79119873,618.921386719,418.334960938,215.245513916,65.0919342041,35.2244644165,,,,,,,,,,,,,,,,,,,,,,,,,19.9644012451,27.0949668884,35.5114173889,41.3261985779,32.0233154297,25.5344333649,35.0214347839,37.7154655457,49.9035148621,34.1352005005,94.4211044312,32.1624832153,,,,,,,,,,,,,0.438777735702,0.0769230769231,0.166666666667
4767,0.26402277974,0.270246951177,0.274677141694,0.254476253443,0.329624557695,0.42897937919,0.504167001467,0.497582750067,0.425618657251,0.352818535203,0.266031016467,0.273796838536,2.55243325233,13.1730499268,5.54504966736,112.231262207,266.242980957,621.077636719,791.807983398,856.899597168,578.149658203,352.793640137,6.48578310013,4.57691669464,39.1203994751,36.7935142517,46.7571334839,44.667766571,56.5804176331,54.435333252,59.0738182068,51.7251853943,53.1174354553,51.5174331665,36.6223335266,,7.34258365631,8.56036663055,7.31411647797,8.24193382263,9.47695064545,7.38938331604,11.6827497482,5.21981668472,7.90620040894,9.86420059204,9.74304962158,,,,,,,,,,,,,,,,,,,,,,,,,,0.694383915481,0.615384615385,0.166666666667
4874,0.198411656897,0.152623932686,0.185313505933,0.181772616,0.351085396642,0.434034836036,0.514714546403,0.556411111201,0.367152534,0.28528724801,0.171531587075,0.178753521984,25.0734844208,2.51659989357,8.5952835083,88.515296936,325.999389648,741.545959473,980.786499023,1175.48950195,632.18939209,305.783538818,2.17423343658,1.91331660748,53.6068153381,50.2893829346,65.376449585,58.7586326599,67.0211029053,59.8005523682,61.47706604,63.1396026611,38.8057327271,61.8474349976,56.5680007935,55.5635490417,13.3371334076,12.8448495865,23.9593677521,19.9633159637,24.1342830658,23.3486995697,20.4570503235,20.2856178284,11.0392665863,18.9210510254,16.9035835266,16.0828819275,80.1540145874,77.5796508789,112.955848694,73.2572631836,97.8484268188,102.224487305,89.6035308838,75.6331176758,77.5634155273,92.3747024536,103.280250549,113.842880249,4.84639978409,4.82590007782,8.53791713715,5.46453332901,6.31271696091,7.30108356476,6.6985001564,5.96146678925,4.0450334549,7.51314973831,7.57523345947,7.34110021591,0.583250793838,0.384615384615,0.166666666667
4922,0.208423763478,0.177267117749,0.126312511236,0.090364241755,0.105260799202,0.150945034713,0.184341582632,0.18238071041,0.141942130408,0.109815390123,0.136916564405,0.148548774794,270.295379639,179.387954712,108.40436554,51.1160011292,87.8040008545,236.707778931,326.494232178,351.624389648,209.078079224,108.715568542,151.178848267,202.476409912,,,,,,,,,,,,,12.5970497131,9.6263666153,9.82884979248,8.34834957123,8.12058353424,7.17360019684,10.8003664017,5.93621683121,6.99906635284,5.71289968491,10.43034935,6.80113315582,40.8431167603,38.8295326233,57.6585502625,41.1656341553,43.8252487183,36.9467849731,43.0993003845,23.509267807,43.8111190796,39.8413658142,53.8937797546,48.7281837463,5.8154335022,5.27460002899,6.23186683655,5.38164997101,6.21966648102,4.96899986267,6.69966650009,3.98993325233,5.6060333252,5.13708353043,5.91750001907,4.55831670761,0.611034074249,0.461538461538,0.166666666667
4957,0.465854676273,0.441554527266,0.431027574002,0.481848005468,0.559027680074,0.760824757295,0.773926108564,0.848779143588,0.726865175252,0.619360257423,0.429758205267,0.521973824293,26.0594329834,24.8200836182,32.0087165833,65.9067306519,153.749511719,363.953094482,486.451934814,585.391052246,421.046966553,249.788635254,37.9917869568,29.9046993256,52.7753829956,46.8666687012,51.4463653564,55.4384841919,62.0202331543,63.0647659302,58.7080154419,59.9951019287,65.6851806641,59.2368659973,51.3627357483,53.984500885,12.0427503586,10.1086835861,10.5375995636,12.0994663239,10.7665996552,9.44880008698,7.7659163475,9.43358325958,8.53053283691,10.0993833542,10.0867338181,10.5207004547,132.660324097,75.3025894165,76.2375183105,95.1315155029,66.6284866333,78.1767501831,107.047996521,69.4073638916,97.5790023804,89.1895446777,83.5484390259,85.1425476074,4.63789987564,2.65888333321,3.20480012894,3.952450037,3.15588331223,3.88435006142,7.18396663666,4.81571674347,4.95103311539,4.06549978256,4.05893325806,3.81311678886,0.916650158768,0.846153846154,0.666666666667
4998,0.214002186637,0.245530726024,0.227033588396,0.271095854777,0.346185383152,0.4651726274,0.530138294566,0.601181979837,0.458924060501,0.365556807366,0.18810887124,0.233489992206,0.00930000003427,2.86930012703,13.6706504822,135.925094604,329.357055664,666.678161621,792.300354004,952.491210938,598.505065918,374.763153076,8.05875015259,17.1291999817,44.3715362549,44.3000144958,52.0684165955,55.7716674805,60.4277648926,62.2372512817,64.7577133179,71.8899307251,66.9561004639,67.9206314087,57.8252487183,60.6099853516,4.45233345032,5.84201669693,4.82749986649,3.8967666626,4.49751663208,5.54930019379,5.98498344421,6.76556682587,8.03468322754,6.17539978027,2.55768346786,6.89913320541,,,,,,,,,,,,,4.68986654282,7.9061331749,3.55410003662,2.64208316803,3.95951652527,5.39201641083,2.87194991112,2.79446649551,4.19191646576,3.35088324547,4.71695041656,3.06086659431,0.722167195892,0.153846153846,0.166666666667
5026,0.315963610343,0.240020368767,0.243014994171,0.348696652867,0.47807223148,0.759539807649,0.8288743475,0.989737373592,0.832269230402,0.598039756396,0.274189707904,0.326239659742,5.9250497818,18.2220516205,22.9062175751,226.710449219,519.038146973,1250.52160645,1519.45080566,2152.99682617,1583.59350586,920.391418457,29.6321334839,12.1664505005,26.3808345795,,,,,,,,,,,,0.0382000021636,0.0249333325773,0.0250000003725,0.0160166658461,0.027833333239,0.0337000004947,0.0243666674942,0.0154833337292,0.0180333331227,0.0292833335698,0.0147500000894,0.00980000011623,78.6524810791,65.325668335,83.8743515015,77.9721603394,61.8201828003,68.377571106,57.9188499451,51.55651474,62.1798019409,63.5175170898,58.5590171814,56.4878845215,5.05126667023,4.31161689758,5.03698348999,5.82425022125,4.87050008774,6.7719502449,5.3984503746,7.64363336563,9.54084968567,7.29496669769,5.34945011139,5.1970334053,0.410994455291,0.384615384615,0.166666666667
5209,0.123997456755,0.147090597244,0.162049743501,0.182144637671,0.206166780806,0.261965166889,0.289314200174,0.342543473326,0.262055598348,0.252976956553,0.128346076086,0.150729718233,2.3412334919,21.4694328308,28.0705833435,73.5732955933,102.326118469,202.972824097,232.387969971,298.027404785,194.766647339,143.418197632,5.34596681595,10.38331604,51.3835678101,41.0626678467,54.9429168701,58.5680160522,66.8580703735,66.4131011963,63.4095344543,65.4521331787,59.0586166382,64.745803833,56.1666030884,63.5833969116,20.9397506714,16.8041324615,22.7565174103,18.5742168427,16.3796157837,13.7593326569,11.16056633,13.1509008408,11.2232999802,17.0189819336,15.0177335739,18.1730175018,,,,,,,,,,,,,2.90231657028,3.14019989967,3.0748000145,3.26939988136,3.53593325615,3.03958320618,2.83769989014,2.86089992523,2.37925004959,2.54891681671,1.99290001392,2.96614980698,0.463782688071,0.153846153846,0.333333333333
5218,0.172670273666,0.113635940941,0.140819966531,0.119224851955,0.148994997808,0.169463404075,0.189792834838,0.214485469176,0.203674548331,0.155893948854,0.149212956825,0.201772141099,181.853363037,57.9947166443,123.695793152,45.6588363647,67.6870346069,95.6020278931,170.631271362,188.669754028,141.039535522,98.4797821045,116.640014648,141.701751709,31.6899490356,27.9709815979,32.6762313843,36.7570953369,40.9739837646,42.1068496704,42.3805503845,43.6291313171,43.9820175171,38.776134491,32.9995002747,34.6661338806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.569359153632,0.615384615385,0.0
5357,0.833229980068,0.775121010788,0.707300452653,0.628922840105,0.905701257125,0.907888436585,0.957183438389,0.957256076155,0.776160615955,0.77720073317,0.714565033904,0.771959256345,867.530822754,734.555480957,411.688812256,299.601043701,611.504760742,1156.84960938,1334.98510742,1450.0255127,977.773254395,597.195800781,413.190032959,458.900482178,44.7132148743,39.8880004883,41.9206314087,41.8782501221,47.2483329773,47.1785507202,53.8781852722,53.4091186523,50.7902145386,45.6528015137,33.3091163635,37.519618988,21.6230659485,20.2596168518,17.9956665039,17.8341178894,20.9230175018,15.3681669235,13.7861175537,14.0092000961,13.6218500137,13.0216999054,11.5707168579,14.2073669434,,,,,,,,,,,,,6.9251332283,5.48093366623,5.8250837326,5.45126676559,4.73791646957,4.85261678696,6.31734991074,6.87858343124,7.64050006866,4.96968317032,3.91285014153,4.98050022125,0.888866878357,0.384615384615,0.666666666667
5439,0.114123786199,0.0956647687681,0.102905868929,0.101870643607,0.127391681309,0.20938332446,0.278778542082,0.305839145647,0.19179507328,0.134146262052,0.110066138545,0.115034437387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.472117672195,0.461538461538,0.166666666667
5673,0.585578100257,0.513364493423,0.449360197697,0.42360147796,0.474133333406,0.519717079359,0.500161573636,0.619743708752,0.522223411461,0.433783785872,0.384688336763,0.483893640037,628.576660156,522.564453125,365.168182373,308.675476074,444.181121826,732.322265625,814.512573242,1027.30236816,703.421081543,458.423797607,261.315063477,245.652557373,,,,,,,,,,,,,,,,,,,,,,,,,82.1363525391,64.0128479004,69.8671340942,60.6672325134,49.1744346619,55.3572654724,40.3284645081,32.2822151184,35.3268661499,39.9422492981,68.4752044678,69.3028106689,,,,,,,,,,,,,0.527684233016,0.307692307692,0.666666666667
5677,0.110949349408,0.0935602028795,0.084841641048,0.0957910527796,0.11387772851,0.210134975381,0.240230381885,0.280916601442,0.196643534438,0.126356931461,0.0802092644426,0.0936933081111,0.00321666663513,0.632116615772,8.10593318939,82.9080886841,140.887649536,388.95413208,465.988739014,551.179870605,349.74697876,157.782012939,4.54126644135,2.41781663895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47593331337,1.21210002899,0.977383375168,1.29843330383,1.41328334808,1.30269992352,1.00978326797,1.3397500515,0.960216701031,1.13139998913,1.66821670532,2.44033336639,0.276801210906,0.307692307692,0.0
5746,0.233538143072,0.173778328772,0.178055617889,0.217419965431,0.263004772056,0.395384778148,0.446427694774,0.521103085474,0.39225071091,0.27669435756,0.203756146949,0.252714952204,2.86193323135,3.34856653214,9.62681388855,126.401916504,248.297531128,561.114196777,656.649780273,763.408081055,452.665740967,231.412780762,3.37761664391,2.92393326759,,,,,,,53.4832839966,61.2384185791,57.585899353,58.9936676025,49.3387145996,51.2295150757,,,,,,0.0892130658031,5.95171689987,4.63975000381,4.44049978256,4.44724988937,8.38523292542,7.72788333893,0.325899988413,0.0315499976277,0.0383166670799,0.23465000093,0.370583355427,0.936500012875,0.101083338261,,,,,,,,,,,,1.78740000725,4.38933372498,4.29251670837,1.62395012379,2.80286669731,2.41518330574,0.491010302874,0.538461538462,0.333333333333
5785,0.145874829035,0.124435450415,0.20019835941,0.207142453035,0.247326718563,0.264821392843,0.350729230194,0.415829675893,0.284329442623,0.168953842466,0.108081044591,0.116330615529,0.114066667855,0.304416656494,4.39829969406,62.9473686218,166.45223999,404.710388184,644.844482422,829.205749512,457.39630127,176.702835083,0.668299973011,0.0748833343387,,,,,,,,,,,,,,,,,,,,,,,,,33.0062866211,30.4183006287,36.0348510742,25.3282318115,27.8845844269,14.7912836075,25.2006835938,24.2132492065,27.1718673706,26.2838497162,26.5095481873,27.5342826843,,,,,,,,,,,,,0.527684233016,0.692307692308,0.166666666667
5814,0.0889520754377,0.0666874160355,0.0712392546948,0.08902570987,0.121098419873,0.189233695942,0.224648849573,0.241921806764,0.15311880947,0.127506791686,0.0721072138216,0.0806150081775,0.01516666729,0.299400001764,2.09343338013,60.3988990784,133.344284058,328.022644043,420.576507568,488.439880371,248.769256592,160.877334595,1.78231668472,0.757266640663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.294304677565,0.307692307692,0.166666666667
5817,0.234837960418,0.203316644575,0.216350679727,0.256613032682,0.301055586662,0.417130901373,0.484450456426,0.457949010045,0.424998822296,0.333591508723,0.222205590898,0.219106324685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.529906895449,0.615384615385,0.5
6072,0.230275112711,0.212296826719,0.189801777403,0.223662899795,0.276931344673,0.381750347604,0.42729528758,0.494055027102,0.382894922755,0.284086658388,0.251010104334,0.26678875711,0.0061666672118,0.0059333331883,3.67748332024,40.5875358582,97.7135848999,403.161437988,494.997772217,638.558410645,315.344696045,116.636238098,0.723749995232,0.243633329868,86.2969818115,79.4886322021,86.0179138184,95.2638397217,111.913269043,133.498825073,174.38494873,167.811584473,167.811813354,154.168045044,138.384048462,144.163986206,0.0372500009835,0.0167333334684,0.0132166659459,0.0480333343148,0.0751499980688,0.278016656637,0.0959333330393,0.0364500023425,0.0127499997616,0.00320000015199,0.00946666672826,0.0154999997467,73.7897491455,84.2925338745,43.2929344177,35.91796875,47.4305152893,46.2093162537,57.023147583,22.2640991211,34.6580352783,42.0358657837,55.0180511475,39.1638832092,,,,,,,,,,,,,0.472117672195,0.461538461538,0.166666666667
6121,0.122411989383,0.338704059,0.268590473622,0.30113043721,0.315082374525,0.445173394901,0.467260908311,0.539022632165,0.419246723189,0.331448877499,0.277876184255,0.254797911466,,,,,,,,,,,,,33.7352485657,30.9219818115,34.7952842712,41.0073661804,44.3746032715,46.5772132874,45.5493812561,45.3001327515,46.4164161682,44.0911026001,34.1987495422,36.0923843384,11.1615829468,9.01113319397,7.10276651382,10.0478658676,7.27963352203,7.60319948196,6.21463346481,6.89986658096,11.0589332581,10.7071504593,9.34271717072,6.91038322449,10.3813838959,34.3581161499,40.3640365601,30.1849994659,29.3790149689,41.5093040466,34.4146995544,25.7859344482,23.3416500092,29.6463336945,20.6312503815,62.6930999756,,,,,,,,,,,,,0.611034074249,0.0769230769231,0.5
6139,0.257870606009,0.229830837311,0.247333302046,0.220524406994,0.302485720403,0.393557788375,0.424678974731,0.505114254992,0.347839483338,0.348616919569,0.260546115346,0.237840394563,38.5460357666,28.0860996246,18.4642505646,35.2883338928,119.162200928,363.579193115,505.17376709,644.346008301,325.822875977,212.166168213,20.5563831329,28.1984672546,,26.172000885,52.0872993469,53.6922340393,64.4259490967,67.3780822754,62.8588981628,64.4625015259,63.8064346313,77.1203536987,54.9136695862,51.6733512878,39.0898513794,35.1748504639,30.338684082,25.794216156,28.8325157166,28.1043491364,19.7059001923,24.9651832581,29.3815002441,44.8406829834,31.5369338989,23.9523830414,73.4792938232,64.2771835327,82.342880249,42.7950668335,66.4734115601,60.250831604,59.4241828918,67.6449966431,47.9654502869,81.1269836426,63.5217514038,61.2612991333,7.77638339996,6.37173318863,8.05284976959,5.61920022964,7.1329164505,6.17545032501,6.9716835022,7.52413320541,6.28681707382,8.43109989166,7.06326675415,6.82389974594,0.777733756713,0.538461538462,0.666666666667
6266,0.200395260423,0.163738242388,0.184023746687,0.214946861632,0.266688029815,0.408601852424,0.421776572957,0.547221299975,0.412607316829,0.354787325891,0.179352015481,0.184959351105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.638817354659,0.153846153846,0.0
6636,0.0862768861318,0.076792143997,0.0712715320506,0.0730831283593,0.0903017352383,0.253026753289,0.258122808283,0.340661255443,0.203925141309,0.13724811594,0.0770844780878,0.0914151668558,0.0438333302736,0.0487166680396,0.038366664201,21.1848831177,82.9954681396,541.17791748,551.84777832,790.412597656,391.563110352,180.050582886,0.0286499988288,0.0604666657746,69.6817626953,62.7853660583,68.432472229,70.5002059937,74.7127532959,77.4892883301,78.1156463623,81.2203216553,77.4812316895,79.2735290527,68.0134963989,86.6481018066,1.53920006752,2.31703329086,1.53640007973,1.54501664639,0.77156662941,2.28988337517,0.777216672897,2.25111675262,0.768116652966,2.3029499054,1.55643332005,2.37143325806,20.0188827515,23.9533348083,18.6574001312,19.089515686,9.78945064545,18.107049942,10.777633667,20.9720153809,18.739982605,12.316983223,14.2662172318,26.3659820557,,,,,,,,,,,,,0.555467513427,0.384615384615,0.0
